NM_BARR,ID_BARR,number,rc_usd,night,d-none,d-sli,d-mod,d-ext,d-com,collapsed,fatalities,losses,homeless,injured,str_lr,col_lr,occ_lr,hom_lr,inj_lr
CIENFUEGOS,125010101001.0,16591.022584080496,218404219,65178.0,10828.712755,3702.7435873,1079.5521265,426.72575637,553.28706282,40.331332712,11.805722824,15569714,3849.9899194,773.1658118,7.128852153416259,0.243091301380657,18.113048611494676,5906.885635337077,1186.2373988155514
MONTE RICO,125010101002.0,5169.0,405205784,49196.7,3119.3523892,1447.6219892,340.83319466,121.11091773999999,140.08140686,20.1248560695,18.66381017089,27620894,2486.08561839,470.23320627,6.816510221001025,0.389337513435868,37.93711808086721,5053.358494350231,955.8226593856906
LOS SALADOS,125010101003.0,1840.0,152783732,16336.350000000002,1063.8529882,537.61210341,132.2454171,48.076574501,58.212949376,8.430311335,7.1434629887,11527044,941.01727979,180.88710639,7.54468051552337,0.458169094293478,43.72741150073302,5760.266398491706,1107.2675743969735
ENSANCHE LIBERTAD,125010101004.0,2760.0,453407722,17716.050000000003,1597.779081,817.11434549,196.71536494,69.708890765,78.682321581,10.9256149741,5.7898416021,29112870,891.79279415,165.93380709,6.420903042944978,0.395855615003623,32.68133473375837,5033.812809006521,936.6298192317134
ALTOS DE VIREYA,125010101005.0,1477.0,530659938,6777.0,847.9745827,445.352616,105.75569895,36.997552796,40.919600419,4.2643941118,1.55423726019,36981258,367.92717681,66.346018682,6.968918387828847,0.288719980487475,22.934001183266933,5429.05676272687,978.9880283606315
ENSANCHE BERMÚDEZ,125010101007.0,1510.0,126731085,9898.200000000003,882.9168604,433.9134034,106.85917245,39.051257703,47.259333862,6.5482042595,4.0122270161,8762290,561.44630158,110.313109,6.914080870138424,0.433655911225166,40.53491560182658,5672.206073629547,1114.476460366531
LA OTRA BANDA,125010101008.0,2708.0,340382584,19035.231621164512,1583.979209,772.978161,191.07499403,70.813387887,89.154262567,11.813161299,8.38869103411,24095824,1093.08018419,215.96983579,7.079041465509126,0.436231953434269,44.06928794490186,5742.405482340692,1134.5795002035686
BARACOA,125010101009.0,1073.0,263366544,5710.500000000001,615.8355552,315.74135173999997,78.92176592,28.684939088,33.816381596,4.7464533863,2.21524238495,16370712,312.25064999,58.909068849,6.21594219412798,0.442353530876048,38.79244172927063,5468.008930741616,1031.5921346467032
LA JOYA,125010101010.0,2007.0,302060875,9605.917051734727,589.7821988000001,763.7534117,295.0163268,134.39325484,224.05480935,26.6769631,15.3530669321,60754965,1728.4133852,392.79236954,20.113483833730754,1.329195969108122,159.8292682459443,17993.21580533393,4089.066847283111
BELLA  VISTA,125010101011.0,3794.0,429743685,23005.34426006395,2080.9581234,1137.52137202,302.43608813,116.105357833,156.979127277,20.1736148219,12.09985599885,32829564,1588.86745101,321.703307437,7.639336084472887,0.531724165047443,52.595848434464436,6906.514560480579,1398.385104783934
