taxonomy,conversion,weight
COM/Y:1999 - 2010/H:2/E:6,MCF_LWAL-DUM_H2,0.0584
COM/Y:1999 - 2010/H:2/E:6,MR_LWAL-DUL_H2,0.0008
COM/Y:1999 - 2010/H:2/E:6,MR_LWAL-DUM_H2,0.0002
COM/Y:1999 - 2010/H:2/E:6,MUR_LWAL-DNO_H2,0.24
COM/Y:1999 - 2010/H:2/E:6,S_LFBR-DUL_H2,0.001
COM/Y:1999 - 2010/H:2/E:6,S_LFBR-DUM_H2,0.004
COM/Y:1999 - 2010/H:2/E:6,S_LFM-DUL_H2,0.001
COM/Y:1999 - 2010/H:2/E:6,S_LFM-DUM_H2,0.004
COM/Y:1999 - 2010/H:3/E:1,CR_LFINF-DUL_H3,0.075
COM/Y:1999 - 2010/H:3/E:1,CR_LFINF-DUM_H3,0.075
COM/Y:1999 - 2010/H:3/E:1,CR_LFM-DUL_H3,0.02
COM/Y:1999 - 2010/H:3/E:1,CR_LFM-DUM_H3,0.02
COM/Y:1999 - 2010/H:3/E:1,MCF_LWAL-DUL_H3,0.6264
COM/Y:1999 - 2010/H:3/E:1,MCF_LWAL-DUM_H3,0.0696
COM/Y:1999 - 2010/H:3/E:1,MR_LWAL-DUL_H3,0.008
COM/Y:1999 - 2010/H:3/E:1,MR_LWAL-DUM_H3,0.002
COM/Y:1999 - 2010/H:3/E:1,MUR_LWAL-DNO_H3,0.1
COM/Y:1999 - 2010/H:3/E:1,S_LFBR-DUL_H3,0.0003
COM/Y:1999 - 2010/H:3/E:1,S_LFBR-DUM_H3,0.0012
COM/Y:1999 - 2010/H:3/E:1,S_LFM-DUL_H3,0.0005
COM/Y:1999 - 2010/H:3/E:1,S_LFM-DUM_H3,0.002000000000000222
COM/Y:1999 - 2010/H:3/E:2,CR_LFINF-DUL_H3,0.075
COM/Y:1999 - 2010/H:3/E:2,CR_LFINF-DUM_H3,0.075
COM/Y:1999 - 2010/H:3/E:2,CR_LFM-DUL_H3,0.02
COM/Y:1999 - 2010/H:3/E:2,CR_LFM-DUM_H3,0.02
COM/Y:1999 - 2010/H:3/E:2,MCF_LWAL-DUL_H3,0.6264
COM/Y:1999 - 2010/H:3/E:2,MCF_LWAL-DUM_H3,0.0696
COM/Y:1999 - 2010/H:3/E:2,MR_LWAL-DUL_H3,0.008
COM/Y:1999 - 2010/H:3/E:2,MR_LWAL-DUM_H3,0.002
COM/Y:1999 - 2010/H:3/E:2,MUR_LWAL-DNO_H3,0.1
COM/Y:1999 - 2010/H:3/E:2,S_LFBR-DUL_H3,0.0003
COM/Y:1999 - 2010/H:3/E:2,S_LFBR-DUM_H3,0.0012
COM/Y:1999 - 2010/H:3/E:2,S_LFM-DUL_H3,0.0005
COM/Y:1999 - 2010/H:3/E:2,S_LFM-DUM_H3,0.002000000000000222
COM/Y:1999 - 2010/H:3/E:3,CR_LFINF-DUL_H3,0.075
COM/Y:1999 - 2010/H:3/E:3,CR_LFINF-DUM_H3,0.075
COM/Y:1999 - 2010/H:3/E:3,CR_LFM-DUL_H3,0.02
COM/Y:1999 - 2010/H:3/E:3,CR_LFM-DUM_H3,0.02
COM/Y:1999 - 2010/H:3/E:3,MCF_LWAL-DUL_H3,0.6264
COM/Y:1999 - 2010/H:3/E:3,MCF_LWAL-DUM_H3,0.0696
COM/Y:1999 - 2010/H:3/E:3,MR_LWAL-DUL_H3,0.008
COM/Y:1999 - 2010/H:3/E:3,MR_LWAL-DUM_H3,0.002
COM/Y:1999 - 2010/H:3/E:3,MUR_LWAL-DNO_H3,0.1
COM/Y:1999 - 2010/H:3/E:3,S_LFBR-DUL_H3,0.0003
COM/Y:1999 - 2010/H:3/E:3,S_LFBR-DUM_H3,0.0012
COM/Y:1999 - 2010/H:3/E:3,S_LFM-DUL_H3,0.0005
COM/Y:1999 - 2010/H:3/E:3,S_LFM-DUM_H3,0.002000000000000222
COM/Y:1999 - 2010/H:3/E:4,CR_LFINF-DUL_H3,0.075
COM/Y:1999 - 2010/H:3/E:4,CR_LFINF-DUM_H3,0.075
COM/Y:1999 - 2010/H:3/E:4,CR_LFM-DUL_H3,0.02
COM/Y:1999 - 2010/H:3/E:4,CR_LFM-DUM_H3,0.02
COM/Y:1999 - 2010/H:3/E:4,MCF_LWAL-DUL_H3,0.6264
COM/Y:1999 - 2010/H:3/E:4,MCF_LWAL-DUM_H3,0.0696
COM/Y:1999 - 2010/H:3/E:4,MR_LWAL-DUL_H3,0.008
COM/Y:1999 - 2010/H:3/E:4,MR_LWAL-DUM_H3,0.002
COM/Y:1999 - 2010/H:3/E:4,MUR_LWAL-DNO_H3,0.1
COM/Y:1999 - 2010/H:3/E:4,S_LFBR-DUL_H3,0.0003
COM/Y:1999 - 2010/H:3/E:4,S_LFBR-DUM_H3,0.0012
COM/Y:1999 - 2010/H:3/E:4,S_LFM-DUL_H3,0.0005
COM/Y:1999 - 2010/H:3/E:4,S_LFM-DUM_H3,0.002000000000000222
COM/Y:1999 - 2010/H:3/E:5,CR_LFINF-DUL_H3,0.075
COM/Y:1999 - 2010/H:3/E:5,CR_LFINF-DUM_H3,0.075
COM/Y:1999 - 2010/H:3/E:5,CR_LFM-DUL_H3,0.02
COM/Y:1999 - 2010/H:3/E:5,CR_LFM-DUM_H3,0.02
COM/Y:1999 - 2010/H:3/E:5,MCF_LWAL-DUL_H3,0.6264
COM/Y:1999 - 2010/H:3/E:5,MCF_LWAL-DUM_H3,0.0696
COM/Y:1999 - 2010/H:3/E:5,MR_LWAL-DUL_H3,0.008
COM/Y:1999 - 2010/H:3/E:5,MR_LWAL-DUM_H3,0.002
COM/Y:1999 - 2010/H:3/E:5,MUR_LWAL-DNO_H3,0.1
COM/Y:1999 - 2010/H:3/E:5,S_LFBR-DUL_H3,0.0003
COM/Y:1999 - 2010/H:3/E:5,S_LFBR-DUM_H3,0.0012
COM/Y:1999 - 2010/H:3/E:5,S_LFM-DUL_H3,0.0005
COM/Y:1999 - 2010/H:3/E:5,S_LFM-DUM_H3,0.002000000000000222
COM/Y:1999 - 2010/H:3/E:6,CR_LFINF-DUL_H3,0.075
COM/Y:1999 - 2010/H:3/E:6,CR_LFINF-DUM_H3,0.075
COM/Y:1999 - 2010/H:3/E:6,CR_LFM-DUL_H3,0.02
COM/Y:1999 - 2010/H:3/E:6,CR_LFM-DUM_H3,0.02
COM/Y:1999 - 2010/H:3/E:6,MCF_LWAL-DUL_H3,0.6264
COM/Y:1999 - 2010/H:3/E:6,MCF_LWAL-DUM_H3,0.0696
COM/Y:1999 - 2010/H:3/E:6,MR_LWAL-DUL_H3,0.008
COM/Y:1999 - 2010/H:3/E:6,MR_LWAL-DUM_H3,0.002
COM/Y:1999 - 2010/H:3/E:6,MUR_LWAL-DNO_H3,0.1
COM/Y:1999 - 2010/H:3/E:6,S_LFBR-DUL_H3,0.0003
COM/Y:1999 - 2010/H:3/E:6,S_LFBR-DUM_H3,0.0012
COM/Y:1999 - 2010/H:3/E:6,S_LFM-DUL_H3,0.0005
COM/Y:1999 - 2010/H:3/E:6,S_LFM-DUM_H3,0.002000000000000222
COM/Y:1999 - 2010/H:4/E:1,CR_LFINF-DUL_H4,0.155
COM/Y:1999 - 2010/H:4/E:1,CR_LFINF-DUM_H4,0.155
COM/Y:1999 - 2010/H:4/E:1,CR_LFM-DUL_H4,0.0615
COM/Y:1999 - 2010/H:4/E:1,CR_LFM-DUM_H4,0.0615
COM/Y:1999 - 2010/H:4/E:1,MCF_LWAL-DUL_H4,0.414
COM/Y:1999 - 2010/H:4/E:1,MCF_LWAL-DUM_H4,0.046
COM/Y:1999 - 2010/H:4/E:1,MR_LWAL-DUL_H4,0.04
COM/Y:1999 - 2010/H:4/E:1,MR_LWAL-DUM_H4,0.01
COM/Y:1999 - 2010/H:4/E:1,MUR_LWAL-DNO_H4,0.05
COM/Y:1999 - 2010/H:4/E:1,S_LFBR-DUL_H4,0.0008
COM/Y:1999 - 2010/H:4/E:1,S_LFBR-DUM_H4,0.0032
COM/Y:1999 - 2010/H:4/E:1,S_LFM-DUL_H4,0.0006
COM/Y:1999 - 2010/H:4/E:1,S_LFM-DUM_H4,0.0023999999999997777
COM/Y:1999 - 2010/H:4/E:2,CR_LFINF-DUL_H4,0.155
COM/Y:1999 - 2010/H:4/E:2,CR_LFINF-DUM_H4,0.155
COM/Y:1999 - 2010/H:4/E:2,CR_LFM-DUL_H4,0.0615
COM/Y:1999 - 2010/H:4/E:2,CR_LFM-DUM_H4,0.0615
COM/Y:1999 - 2010/H:4/E:2,MCF_LWAL-DUL_H4,0.414
COM/Y:1999 - 2010/H:4/E:2,MCF_LWAL-DUM_H4,0.046
COM/Y:1999 - 2010/H:4/E:2,MR_LWAL-DUL_H4,0.04
COM/Y:1999 - 2010/H:4/E:2,MR_LWAL-DUM_H4,0.01
COM/Y:1999 - 2010/H:4/E:2,MUR_LWAL-DNO_H4,0.05
COM/Y:1999 - 2010/H:4/E:2,S_LFBR-DUL_H4,0.0008
COM/Y:1999 - 2010/H:4/E:2,S_LFBR-DUM_H4,0.0032
COM/Y:1999 - 2010/H:4/E:2,S_LFM-DUL_H4,0.0006
COM/Y:1999 - 2010/H:4/E:2,S_LFM-DUM_H4,0.0023999999999997777
COM/Y:1999 - 2010/H:4/E:3,CR_LFINF-DUL_H4,0.155
COM/Y:1999 - 2010/H:4/E:3,CR_LFINF-DUM_H4,0.155
COM/Y:1999 - 2010/H:4/E:3,CR_LFM-DUL_H4,0.0615
COM/Y:1999 - 2010/H:4/E:3,CR_LFM-DUM_H4,0.0615
COM/Y:1999 - 2010/H:4/E:3,MCF_LWAL-DUL_H4,0.414
COM/Y:1999 - 2010/H:4/E:3,MCF_LWAL-DUM_H4,0.046
COM/Y:1999 - 2010/H:4/E:3,MR_LWAL-DUL_H4,0.04
COM/Y:1999 - 2010/H:4/E:3,MR_LWAL-DUM_H4,0.01
COM/Y:1999 - 2010/H:4/E:3,MUR_LWAL-DNO_H4,0.05
COM/Y:1999 - 2010/H:4/E:3,S_LFBR-DUL_H4,0.0008
COM/Y:1999 - 2010/H:4/E:3,S_LFBR-DUM_H4,0.0032
COM/Y:1999 - 2010/H:4/E:3,S_LFM-DUL_H4,0.0006
COM/Y:1999 - 2010/H:4/E:3,S_LFM-DUM_H4,0.0023999999999997777
COM/Y:1999 - 2010/H:4/E:4,CR_LFINF-DUL_H4,0.155
COM/Y:1999 - 2010/H:4/E:4,CR_LFINF-DUM_H4,0.155
COM/Y:1999 - 2010/H:4/E:4,CR_LFM-DUL_H4,0.0615
COM/Y:1999 - 2010/H:4/E:4,CR_LFM-DUM_H4,0.0615
COM/Y:1999 - 2010/H:4/E:4,MCF_LWAL-DUL_H4,0.414
COM/Y:1999 - 2010/H:4/E:4,MCF_LWAL-DUM_H4,0.046
COM/Y:1999 - 2010/H:4/E:4,MR_LWAL-DUL_H4,0.04
COM/Y:1999 - 2010/H:4/E:4,MR_LWAL-DUM_H4,0.01
COM/Y:1999 - 2010/H:4/E:4,MUR_LWAL-DNO_H4,0.05
COM/Y:1999 - 2010/H:4/E:4,S_LFBR-DUL_H4,0.0008
COM/Y:1999 - 2010/H:4/E:4,S_LFBR-DUM_H4,0.0032
COM/Y:1999 - 2010/H:4/E:4,S_LFM-DUL_H4,0.0006
COM/Y:1999 - 2010/H:4/E:4,S_LFM-DUM_H4,0.0023999999999997777
COM/Y:1999 - 2010/H:4/E:5,CR_LFINF-DUL_H4,0.155
COM/Y:1999 - 2010/H:4/E:5,CR_LFINF-DUM_H4,0.155
COM/Y:1999 - 2010/H:4/E:5,CR_LFM-DUL_H4,0.0615
COM/Y:1999 - 2010/H:4/E:5,CR_LFM-DUM_H4,0.0615
COM/Y:1999 - 2010/H:4/E:5,MCF_LWAL-DUL_H4,0.414
COM/Y:1999 - 2010/H:4/E:5,MCF_LWAL-DUM_H4,0.046
COM/Y:1999 - 2010/H:4/E:5,MR_LWAL-DUL_H4,0.04
COM/Y:1999 - 2010/H:4/E:5,MR_LWAL-DUM_H4,0.01
COM/Y:1999 - 2010/H:4/E:5,MUR_LWAL-DNO_H4,0.05
COM/Y:1999 - 2010/H:4/E:5,S_LFBR-DUL_H4,0.0008
COM/Y:1999 - 2010/H:4/E:5,S_LFBR-DUM_H4,0.0032
COM/Y:1999 - 2010/H:4/E:5,S_LFM-DUL_H4,0.0006
COM/Y:1999 - 2010/H:4/E:5,S_LFM-DUM_H4,0.0023999999999997777
COM/Y:1999 - 2010/H:4/E:6,CR_LFINF-DUL_H4,0.155
COM/Y:1999 - 2010/H:4/E:6,CR_LFINF-DUM_H4,0.155
COM/Y:1999 - 2010/H:4/E:6,CR_LFM-DUL_H4,0.0615
COM/Y:1999 - 2010/H:4/E:6,CR_LFM-DUM_H4,0.0615
COM/Y:1999 - 2010/H:4/E:6,MCF_LWAL-DUL_H4,0.414
COM/Y:1999 - 2010/H:4/E:6,MCF_LWAL-DUM_H4,0.046
COM/Y:1999 - 2010/H:4/E:6,MR_LWAL-DUL_H4,0.04
COM/Y:1999 - 2010/H:4/E:6,MR_LWAL-DUM_H4,0.01
COM/Y:1999 - 2010/H:4/E:6,MUR_LWAL-DNO_H4,0.05
COM/Y:1999 - 2010/H:4/E:6,S_LFBR-DUL_H4,0.0008
COM/Y:1999 - 2010/H:4/E:6,S_LFBR-DUM_H4,0.0032
COM/Y:1999 - 2010/H:4/E:6,S_LFM-DUL_H4,0.0006
COM/Y:1999 - 2010/H:4/E:6,S_LFM-DUM_H4,0.0023999999999997777
COM/Y:1999 - 2010/H:5/E:1,CR_LFINF-DUL_H5,0.31
COM/Y:1999 - 2010/H:5/E:1,CR_LFINF-DUM_H5,0.31
COM/Y:1999 - 2010/H:5/E:1,CR_LFM-DUL_H5,0.15
COM/Y:1999 - 2010/H:5/E:1,CR_LFM-DUM_H5,0.15
COM/Y:1999 - 2010/H:5/E:1,CR_LWAL-DUL_H5,0.002
COM/Y:1999 - 2010/H:5/E:1,CR_LWAL-DUM_H5,0.008
COM/Y:1999 - 2010/H:5/E:1,MR_LWAL-DUL_H5,0.04
COM/Y:1999 - 2010/H:5/E:1,MR_LWAL-DUM_H5,0.01
COM/Y:1999 - 2010/H:5/E:1,MUR_LWAL-DNO_H5,0.01
COM/Y:1999 - 2010/H:5/E:1,S_LFBR-DUL_H5,0.002
COM/Y:1999 - 2010/H:5/E:1,S_LFBR-DUM_H5,0.008
COM/Y:1999 - 2010/H:5/E:2,CR_LFINF-DUL_H5,0.31
COM/Y:1999 - 2010/H:5/E:2,CR_LFINF-DUM_H5,0.31
COM/Y:1999 - 2010/H:5/E:2,CR_LFM-DUL_H5,0.15
COM/Y:1999 - 2010/H:5/E:2,CR_LFM-DUM_H5,0.15
COM/Y:1999 - 2010/H:5/E:2,CR_LWAL-DUL_H5,0.002
COM/Y:1999 - 2010/H:5/E:2,CR_LWAL-DUM_H5,0.008
COM/Y:1999 - 2010/H:5/E:2,MR_LWAL-DUL_H5,0.04
COM/Y:1999 - 2010/H:5/E:2,MR_LWAL-DUM_H5,0.01
COM/Y:1999 - 2010/H:5/E:2,MUR_LWAL-DNO_H5,0.01
COM/Y:1999 - 2010/H:5/E:2,S_LFBR-DUL_H5,0.002
COM/Y:1999 - 2010/H:5/E:2,S_LFBR-DUM_H5,0.008
COM/Y:1999 - 2010/H:5/E:3,CR_LFINF-DUL_H5,0.31
COM/Y:1999 - 2010/H:5/E:3,CR_LFINF-DUM_H5,0.31
COM/Y:1999 - 2010/H:5/E:3,CR_LFM-DUL_H5,0.15
COM/Y:1999 - 2010/H:5/E:3,CR_LFM-DUM_H5,0.15
COM/Y:1999 - 2010/H:5/E:3,CR_LWAL-DUL_H5,0.002
COM/Y:1999 - 2010/H:5/E:3,CR_LWAL-DUM_H5,0.008
COM/Y:1999 - 2010/H:5/E:3,MR_LWAL-DUL_H5,0.04
COM/Y:1999 - 2010/H:5/E:3,MR_LWAL-DUM_H5,0.01
COM/Y:1999 - 2010/H:5/E:3,MUR_LWAL-DNO_H5,0.01
COM/Y:1999 - 2010/H:5/E:3,S_LFBR-DUL_H5,0.002
COM/Y:1999 - 2010/H:5/E:3,S_LFBR-DUM_H5,0.008
COM/Y:1999 - 2010/H:5/E:4,CR_LFINF-DUL_H5,0.31
COM/Y:1999 - 2010/H:5/E:4,CR_LFINF-DUM_H5,0.31
COM/Y:1999 - 2010/H:5/E:4,CR_LFM-DUL_H5,0.15
COM/Y:1999 - 2010/H:5/E:4,CR_LFM-DUM_H5,0.15
COM/Y:1999 - 2010/H:5/E:4,CR_LWAL-DUL_H5,0.002
COM/Y:1999 - 2010/H:5/E:4,CR_LWAL-DUM_H5,0.008
COM/Y:1999 - 2010/H:5/E:4,MR_LWAL-DUL_H5,0.04
COM/Y:1999 - 2010/H:5/E:4,MR_LWAL-DUM_H5,0.01
COM/Y:1999 - 2010/H:5/E:4,MUR_LWAL-DNO_H5,0.01
COM/Y:1999 - 2010/H:5/E:4,S_LFBR-DUL_H5,0.002
COM/Y:1999 - 2010/H:5/E:4,S_LFBR-DUM_H5,0.008
COM/Y:1999 - 2010/H:5/E:5,CR_LFINF-DUL_H5,0.31
COM/Y:1999 - 2010/H:5/E:5,CR_LFINF-DUM_H5,0.31
COM/Y:1999 - 2010/H:5/E:5,CR_LFM-DUL_H5,0.15
COM/Y:1999 - 2010/H:5/E:5,CR_LFM-DUM_H5,0.15
COM/Y:1999 - 2010/H:5/E:5,CR_LWAL-DUL_H5,0.002
COM/Y:1999 - 2010/H:5/E:5,CR_LWAL-DUM_H5,0.008
COM/Y:1999 - 2010/H:5/E:5,MR_LWAL-DUL_H5,0.04
COM/Y:1999 - 2010/H:5/E:5,MR_LWAL-DUM_H5,0.01
COM/Y:1999 - 2010/H:5/E:5,MUR_LWAL-DNO_H5,0.01
COM/Y:1999 - 2010/H:5/E:5,S_LFBR-DUL_H5,0.002
COM/Y:1999 - 2010/H:5/E:5,S_LFBR-DUM_H5,0.008
COM/Y:1999 - 2010/H:5/E:6,CR_LFINF-DUL_H5,0.31
COM/Y:1999 - 2010/H:5/E:6,CR_LFINF-DUM_H5,0.31
COM/Y:1999 - 2010/H:5/E:6,CR_LFM-DUL_H5,0.15
COM/Y:1999 - 2010/H:5/E:6,CR_LFM-DUM_H5,0.15
COM/Y:1999 - 2010/H:5/E:6,CR_LWAL-DUL_H5,0.002
COM/Y:1999 - 2010/H:5/E:6,CR_LWAL-DUM_H5,0.008
COM/Y:1999 - 2010/H:5/E:6,MR_LWAL-DUL_H5,0.04
COM/Y:1999 - 2010/H:5/E:6,MR_LWAL-DUM_H5,0.01
COM/Y:1999 - 2010/H:5/E:6,MUR_LWAL-DNO_H5,0.01
COM/Y:1999 - 2010/H:5/E:6,S_LFBR-DUL_H5,0.002
COM/Y:1999 - 2010/H:5/E:6,S_LFBR-DUM_H5,0.008
COM/Y:1999 - 2010/H:6/E:2,CR_LDUAL-DUL_H6,0.04
COM/Y:1999 - 2010/H:6/E:2,CR_LDUAL-DUM_H6,0.16
COM/Y:1999 - 2010/H:6/E:2,CR_LFINF-DUL_H6,0.165
COM/Y:1999 - 2010/H:6/E:2,CR_LFINF-DUM_H6,0.165
COM/Y:1999 - 2010/H:6/E:2,CR_LFM-DUL_H6,0.225
COM/Y:1999 - 2010/H:6/E:2,CR_LFM-DUM_H6,0.225
COM/Y:1999 - 2010/H:6/E:2,CR_LWAL-DUL_H6,0.002
COM/Y:1999 - 2010/H:6/E:2,CR_LWAL-DUM_H6,0.008
COM/Y:1999 - 2010/H:6/E:2,S_LFBR-DUL_H6,0.002
COM/Y:1999 - 2010/H:6/E:2,S_LFBR-DUM_H6,0.008
COM/Y:1999 - 2010/H:6/E:3,CR_LDUAL-DUL_H6,0.04
COM/Y:1999 - 2010/H:6/E:3,CR_LDUAL-DUM_H6,0.16
COM/Y:1999 - 2010/H:6/E:3,CR_LFINF-DUL_H6,0.165
COM/Y:1999 - 2010/H:6/E:3,CR_LFINF-DUM_H6,0.165
COM/Y:1999 - 2010/H:6/E:3,CR_LFM-DUL_H6,0.225
COM/Y:1999 - 2010/H:6/E:3,CR_LFM-DUM_H6,0.225
COM/Y:1999 - 2010/H:6/E:3,CR_LWAL-DUL_H6,0.002
COM/Y:1999 - 2010/H:6/E:3,CR_LWAL-DUM_H6,0.008
COM/Y:1999 - 2010/H:6/E:3,S_LFBR-DUL_H6,0.002
COM/Y:1999 - 2010/H:6/E:3,S_LFBR-DUM_H6,0.008
COM/Y:1999 - 2010/H:6/E:4,CR_LDUAL-DUL_H6,0.04
COM/Y:1999 - 2010/H:6/E:4,CR_LDUAL-DUM_H6,0.16
COM/Y:1999 - 2010/H:6/E:4,CR_LFINF-DUL_H6,0.165
COM/Y:1999 - 2010/H:6/E:4,CR_LFINF-DUM_H6,0.165
COM/Y:1999 - 2010/H:6/E:4,CR_LFM-DUL_H6,0.225
COM/Y:1999 - 2010/H:6/E:4,CR_LFM-DUM_H6,0.225
COM/Y:1999 - 2010/H:6/E:4,CR_LWAL-DUL_H6,0.002
COM/Y:1999 - 2010/H:6/E:4,CR_LWAL-DUM_H6,0.008
COM/Y:1999 - 2010/H:6/E:4,S_LFBR-DUL_H6,0.002
COM/Y:1999 - 2010/H:6/E:4,S_LFBR-DUM_H6,0.008
COM/Y:1999 - 2010/H:6/E:5,CR_LDUAL-DUL_H6,0.04
COM/Y:1999 - 2010/H:6/E:5,CR_LDUAL-DUM_H6,0.16
COM/Y:1999 - 2010/H:6/E:5,CR_LFINF-DUL_H6,0.165
COM/Y:1999 - 2010/H:6/E:5,CR_LFINF-DUM_H6,0.165
COM/Y:1999 - 2010/H:6/E:5,CR_LFM-DUL_H6,0.225
COM/Y:1999 - 2010/H:6/E:5,CR_LFM-DUM_H6,0.225
COM/Y:1999 - 2010/H:6/E:5,CR_LWAL-DUL_H6,0.002
COM/Y:1999 - 2010/H:6/E:5,CR_LWAL-DUM_H6,0.008
COM/Y:1999 - 2010/H:6/E:5,S_LFBR-DUL_H6,0.002
COM/Y:1999 - 2010/H:6/E:5,S_LFBR-DUM_H6,0.008
COM/Y:1999 - 2010/H:7/E:2,CR_LDUAL-DUL_H7,0.04
COM/Y:1999 - 2010/H:7/E:2,CR_LDUAL-DUM_H7,0.16
COM/Y:1999 - 2010/H:7/E:2,CR_LFINF-DUL_H7,0.165
COM/Y:1999 - 2010/H:7/E:2,CR_LFINF-DUM_H7,0.165
COM/Y:1999 - 2010/H:7/E:2,CR_LFM-DUL_H7,0.225
COM/Y:1999 - 2010/H:7/E:2,CR_LFM-DUM_H7,0.225
COM/Y:1999 - 2010/H:7/E:2,CR_LWAL-DUL_H7,0.002
COM/Y:1999 - 2010/H:7/E:2,CR_LWAL-DUM_H7,0.008
COM/Y:1999 - 2010/H:7/E:2,S_LFBR-DUL_H7,0.002
COM/Y:1999 - 2010/H:7/E:2,S_LFBR-DUM_H7,0.008
COM/Y:1999 - 2010/H:7/E:3,CR_LDUAL-DUL_H7,0.04
COM/Y:1999 - 2010/H:7/E:3,CR_LDUAL-DUM_H7,0.16
COM/Y:1999 - 2010/H:7/E:3,CR_LFINF-DUL_H7,0.165
COM/Y:1999 - 2010/H:7/E:3,CR_LFINF-DUM_H7,0.165
COM/Y:1999 - 2010/H:7/E:3,CR_LFM-DUL_H7,0.225
COM/Y:1999 - 2010/H:7/E:3,CR_LFM-DUM_H7,0.225
COM/Y:1999 - 2010/H:7/E:3,CR_LWAL-DUL_H7,0.002
COM/Y:1999 - 2010/H:7/E:3,CR_LWAL-DUM_H7,0.008
COM/Y:1999 - 2010/H:7/E:3,S_LFBR-DUL_H7,0.002
COM/Y:1999 - 2010/H:7/E:3,S_LFBR-DUM_H7,0.008
COM/Y:1999 - 2010/H:7/E:4,CR_LDUAL-DUL_H7,0.04
COM/Y:1999 - 2010/H:7/E:4,CR_LDUAL-DUM_H7,0.16
COM/Y:1999 - 2010/H:7/E:4,CR_LFINF-DUL_H7,0.165
COM/Y:1999 - 2010/H:7/E:4,CR_LFINF-DUM_H7,0.165
COM/Y:1999 - 2010/H:7/E:4,CR_LFM-DUL_H7,0.225
COM/Y:1999 - 2010/H:7/E:4,CR_LFM-DUM_H7,0.225
COM/Y:1999 - 2010/H:7/E:4,CR_LWAL-DUL_H7,0.002
COM/Y:1999 - 2010/H:7/E:4,CR_LWAL-DUM_H7,0.008
COM/Y:1999 - 2010/H:7/E:4,S_LFBR-DUL_H7,0.002
COM/Y:1999 - 2010/H:7/E:4,S_LFBR-DUM_H7,0.008
COM/Y:1999 - 2010/H:7/E:5,CR_LDUAL-DUL_H7,0.04
COM/Y:1999 - 2010/H:7/E:5,CR_LDUAL-DUM_H7,0.16
COM/Y:1999 - 2010/H:7/E:5,CR_LFINF-DUL_H7,0.165
COM/Y:1999 - 2010/H:7/E:5,CR_LFINF-DUM_H7,0.165
COM/Y:1999 - 2010/H:7/E:5,CR_LFM-DUL_H7,0.225
COM/Y:1999 - 2010/H:7/E:5,CR_LFM-DUM_H7,0.225
COM/Y:1999 - 2010/H:7/E:5,CR_LWAL-DUL_H7,0.002
COM/Y:1999 - 2010/H:7/E:5,CR_LWAL-DUM_H7,0.008
COM/Y:1999 - 2010/H:7/E:5,S_LFBR-DUL_H7,0.002
COM/Y:1999 - 2010/H:7/E:5,S_LFBR-DUM_H7,0.008
COM/Y:1999 - 2010/H:8/E:3,CR_LDUAL-DUL_H8,0.04
COM/Y:1999 - 2010/H:8/E:3,CR_LDUAL-DUM_H8,0.16
COM/Y:1999 - 2010/H:8/E:3,CR_LFINF-DUL_H8,0.165
COM/Y:1999 - 2010/H:8/E:3,CR_LFINF-DUM_H8,0.165
COM/Y:1999 - 2010/H:8/E:3,CR_LFM-DUL_H8,0.225
COM/Y:1999 - 2010/H:8/E:3,CR_LFM-DUM_H8,0.225
COM/Y:1999 - 2010/H:8/E:3,CR_LWAL-DUL_H8,0.002
COM/Y:1999 - 2010/H:8/E:3,CR_LWAL-DUM_H8,0.008
COM/Y:1999 - 2010/H:8/E:3,S_LFBR-DUL_H8,0.002
COM/Y:1999 - 2010/H:8/E:3,S_LFBR-DUM_H8,0.008
COM/Y:1999 - 2010/H:8/E:4,CR_LDUAL-DUL_H8,0.04
COM/Y:1999 - 2010/H:8/E:4,CR_LDUAL-DUM_H8,0.16
COM/Y:1999 - 2010/H:8/E:4,CR_LFINF-DUL_H8,0.165
COM/Y:1999 - 2010/H:8/E:4,CR_LFINF-DUM_H8,0.165
COM/Y:1999 - 2010/H:8/E:4,CR_LFM-DUL_H8,0.225
COM/Y:1999 - 2010/H:8/E:4,CR_LFM-DUM_H8,0.225
COM/Y:1999 - 2010/H:8/E:4,CR_LWAL-DUL_H8,0.002
COM/Y:1999 - 2010/H:8/E:4,CR_LWAL-DUM_H8,0.008
COM/Y:1999 - 2010/H:8/E:4,S_LFBR-DUL_H8,0.002
COM/Y:1999 - 2010/H:8/E:4,S_LFBR-DUM_H8,0.008
COM/Y:1999 - 2010/H:8/E:5,CR_LDUAL-DUL_H8,0.04
COM/Y:1999 - 2010/H:8/E:5,CR_LDUAL-DUM_H8,0.16
COM/Y:1999 - 2010/H:8/E:5,CR_LFINF-DUL_H8,0.165
COM/Y:1999 - 2010/H:8/E:5,CR_LFINF-DUM_H8,0.165
COM/Y:1999 - 2010/H:8/E:5,CR_LFM-DUL_H8,0.225
COM/Y:1999 - 2010/H:8/E:5,CR_LFM-DUM_H8,0.225
COM/Y:1999 - 2010/H:8/E:5,CR_LWAL-DUL_H8,0.002
COM/Y:1999 - 2010/H:8/E:5,CR_LWAL-DUM_H8,0.008
COM/Y:1999 - 2010/H:8/E:5,S_LFBR-DUL_H8,0.002
COM/Y:1999 - 2010/H:8/E:5,S_LFBR-DUM_H8,0.008
